OID_,Field1,cntNo,id,date,timeX,time,lat,lon,tempC,extTemp,activity,speedKm,dir,altM,cov,hdop,distM,count,fileName,insideKNP,idF,dateTime,label
3813,28778,28778,SAT2042,2017/03/29 00:00,1899/12/31 00:00:00,11:52:32,-25.033317,31.446317,30.5,0,0,0,0,374,0,3,478,816,SAT 2042.xlsx,Y,SAT2042,2017/03/29 00:00,0
3814,28780,28780,SAT2042,2017/03/29 00:00,1899/12/31 00:00:00,21:52:49,-25.034067,31.47175,27,0,0,0,0,346,5,5,2567,818,SAT 2042.xlsx,Y,SAT2042,2017/03/29 00:00,1
3815,28781,28781,SAT2042,2017/03/30 00:00,1899/12/31 00:00:00,12:52:31,-25.081517,31.456317,31.5,0,0,0,0,364,0,2,5507,819,SAT 2042.xlsx,Y,SAT2042,2017/03/30 00:00,1
3816,28783,28783,SAT2042,2017/03/31 00:00,1899/12/31 00:00:00,08:52:51,-25.096517,31.454433,29.5,0,0,0,0,360,0,3,1681,821,SAT 2042.xlsx,Y,SAT2042,2017/03/31 00:00,0
3817,28785,28785,SAT2042,2017/04/01 00:00,1899/12/31 00:00:00,14:52:31,-25.095083,31.4557,36,0,0,0,0,411,0,2,204,823,SAT 2042.xlsx,Y,SAT2042,2017/04/01 00:00,1
3818,28787,28787,SAT2042,2017/04/02 00:00,1899/12/31 00:00:00,15:52:56,-25.109817,31.453733,30.5,0,0,0,0,398,4,2,1652,825,SAT 2042.xlsx,Y,SAT2042,2017/04/02 00:00,1
3819,28789,28789,SAT2042,2017/04/03 00:00,1899/12/31 00:00:00,16:52:55,-25.1218,31.441517,36,0,0,0,0,394,0,1,1815,827,SAT 2042.xlsx,Y,SAT2042,2017/04/03 00:00,0
3820,28791,28791,SAT2042,2017/04/06 00:00,1899/12/31 00:00:00,09:52:31,-25.068683,31.44345,31.5,0,0,0,0,366,5,1,5916,829,SAT 2042.xlsx,Y,SAT2042,2017/04/06 00:00,1
3821,28793,28793,SAT2042,2017/04/06 00:00,1899/12/31 00:00:00,14:52:55,-25.07155,31.435917,35.5,0,0,0,0,385,0,2,824,831,SAT 2042.xlsx,Y,SAT2042,2017/04/06 00:00,1
3822,28795,28795,SAT2042,2017/04/06 00:00,1899/12/31 00:00:00,19:53:02,-25.070017,31.4431,26,0,0,0,0,373,4,2,744,833,SAT 2042.xlsx,Y,SAT2042,2017/04/06 00:00,0
3823,28797,28797,SAT2042,2017/04/07 00:00,1899/12/31 00:00:00,20:52:32,-25.084417,31.4521,26.5,0,0,0,0,376,0,1,1842,835,SAT 2042.xlsx,Y,SAT2042,2017/04/07 00:00,0
3824,28802,28802,SAT2042,2017/04/08 00:00,1899/12/31 00:00:00,01:53:01,-25.085917,31.450783,25,0,0,0,0,375,5,1,213,840,SAT 2042.xlsx,Y,SAT2042,2017/04/08 00:00,0
3825,28803,28803,SAT2042,2017/04/08 00:00,1899/12/31 00:00:00,06:52:31,-25.085117,31.451,25.5,0,0,0,0,379,5,2,92,841,SAT 2042.xlsx,Y,SAT2042,2017/04/08 00:00,1
3826,28809,28809,SAT2042,2017/04/10 00:00,1899/12/31 00:00:00,13:52:01,-25.059133,31.450833,35.5,0,0,0,0,365,3,3,2892,847,SAT 2042.xlsx,Y,SAT2042,2017/04/10 00:00,1
3827,28810,28810,SAT2042,2017/04/10 00:00,1899/12/31 00:00:00,23:53:01,-25.030067,31.442883,24.5,0,0,0,0,363,5,1,3334,848,SAT 2042.xlsx,Y,SAT2042,2017/04/10 00:00,0
3828,28811,28811,SAT2042,2017/04/11 00:00,1899/12/31 00:00:00,04:52:31,-25.029767,31.442433,26.5,0,0,0,0,357,0,1,56,849,SAT 2042.xlsx,Y,SAT2042,2017/04/11 00:00,0
3829,28812,28812,SAT2042,2017/04/11 00:00,1899/12/31 00:00:00,09:52:47,-25.0238,31.440517,33,0,0,0,0,342,5,24,692,850,SAT 2042.xlsx,Y,SAT2042,2017/04/11 00:00,0
3830,28813,28813,SAT2042,2017/04/12 00:00,1899/12/31 00:00:00,15:52:56,-25.025467,31.445733,35.5,0,0,0,0,351,5,2,558,851,SAT 2042.xlsx,Y,SAT2042,2017/04/12 00:00,0
3831,28814,28814,SAT2042,2017/04/12 00:00,1899/12/31 00:00:00,20:53:04,-25.034783,31.451833,28.5,0,0,0,0,377,1,9,1206,852,SAT 2042.xlsx,Y,SAT2042,2017/04/12 00:00,1
3832,28815,28815,SAT2042,2017/04/13 00:00,1899/12/31 00:00:00,01:52:55,-25.060767,31.450483,26.5,0,0,0,0,377,5,4,2896,853,SAT 2042.xlsx,Y,SAT2042,2017/04/13 00:00,0
3833,28818,28818,SAT2042,2017/04/13 00:00,1899/12/31 00:00:00,06:53:01,-25.070467,31.451467,25.5,0,0,0,0,375,0,1,1084,856,SAT 2042.xlsx,Y,SAT2042,2017/04/13 00:00,0
3834,28823,28823,SAT2042,2017/04/14 00:00,1899/12/31 00:00:00,02:52:32,-25.070617,31.471133,27,0,0,0,0,341,5,5,1983,861,SAT 2042.xlsx,Y,SAT2042,2017/04/14 00:00,0
3835,28824,28824,SAT2042,2017/04/14 00:00,1899/12/31 00:00:00,22:52:32,-25.072583,31.454583,23,0,0,0,0,366,1,1,1683,862,SAT 2042.xlsx,Y,SAT2042,2017/04/14 00:00,0
3836,28826,28826,SAT2042,2017/04/15 00:00,1899/12/31 00:00:00,13:52:32,-25.074583,31.4564,26,0,0,0,0,363,4,2,288,864,SAT 2042.xlsx,Y,SAT2042,2017/04/15 00:00,0
3837,28827,28827,SAT2042,2017/04/15 00:00,1899/12/31 00:00:00,18:52:58,-25.083067,31.454,24,0,0,0,0,361,0,14,975,865,SAT 2042.xlsx,Y,SAT2042,2017/04/15 00:00,0
3838,28828,28828,SAT2042,2017/04/17 00:00,1899/12/31 00:00:00,05:52:50,-25.09535,31.456133,18,0,0,0,0,389,0,4,1384,866,SAT 2042.xlsx,Y,SAT2042,2017/04/17 00:00,1
3839,28829,28829,SAT2042,2017/04/17 00:00,1899/12/31 00:00:00,15:52:55,-25.088367,31.44795,33,0,0,0,0,386,5,2,1134,867,SAT 2042.xlsx,Y,SAT2042,2017/04/17 00:00,1
3840,28830,28830,SAT2042,2017/04/17 00:00,1899/12/31 00:00:00,20:52:50,-25.091483,31.444667,25,0,0,0,0,409,0,3,480,868,SAT 2042.xlsx,Y,SAT2042,2017/04/17 00:00,0
3841,28831,28831,SAT2042,2017/04/18 00:00,1899/12/31 00:00:00,01:53:02,-25.091983,31.440667,22.5,0,0,0,0,400,0,3,407,869,SAT 2042.xlsx,Y,SAT2042,2017/04/18 00:00,1
3842,28832,28832,SAT2042,2017/04/18 00:00,1899/12/31 00:00:00,06:52:31,-25.0924,31.440033,25,0,0,0,0,406,0,1,79,870,SAT 2042.xlsx,Y,SAT2042,2017/04/18 00:00,0
3843,28834,28834,SAT2042,2017/04/18 00:00,1899/12/31 00:00:00,11:52:50,-25.095367,31.439833,31,0,0,0,0,434,4,2,331,872,SAT 2042.xlsx,Y,SAT2042,2017/04/18 00:00,0
3844,28835,28835,SAT2042,2017/04/18 00:00,1899/12/31 00:00:00,21:52:55,-25.094733,31.437067,24.5,0,0,0,0,417,3,6,288,873,SAT 2042.xlsx,Y,SAT2042,2017/04/18 00:00,0
3845,28838,28838,SAT2042,2017/04/19 00:00,1899/12/31 00:00:00,22:52:49,-25.09655,31.447917,24.5,0,0,0,0,412,5,4,1112,876,SAT 2042.xlsx,Y,SAT2042,2017/04/19 00:00,0
3846,28839,28839,SAT2042,2017/04/20 00:00,1899/12/31 00:00:00,03:52:31,-25.096117,31.447333,25.5,0,0,0,0,399,0,2,76,877,SAT 2042.xlsx,Y,SAT2042,2017/04/20 00:00,0
3847,28841,28841,SAT2042,2017/04/20 00:00,1899/12/31 00:00:00,08:52:57,-25.096633,31.442583,27,0,0,0,0,411,0,11,482,879,SAT 2042.xlsx,Y,SAT2042,2017/04/20 00:00,0
3848,28842,28842,SAT2042,2017/04/20 00:00,1899/12/31 00:00:00,13:52:49,-25.093117,31.441483,28,0,0,0,0,410,4,4,407,880,SAT 2042.xlsx,Y,SAT2042,2017/04/20 00:00,0
3849,28843,28843,SAT2042,2017/04/21 00:00,1899/12/31 00:00:00,04:52:56,-25.103017,31.443183,24.5,0,0,0,0,413,5,1,1115,881,SAT 2042.xlsx,Y,SAT2042,2017/04/21 00:00,1
3850,28844,28844,SAT2042,2017/04/22 00:00,1899/12/31 00:00:00,10:52:56,-25.120267,31.453833,27,0,0,0,0,402,0,3,2200,882,SAT 2042.xlsx,Y,SAT2042,2017/04/22 00:00,0
3851,28845,28845,SAT2042,2017/04/23 00:00,1899/12/31 00:00:00,01:52:32,-25.117517,31.451433,25,0,0,0,0,406,2,2,390,883,SAT 2042.xlsx,Y,SAT2042,2017/04/23 00:00,1
3852,28846,28846,SAT2042,2017/04/23 00:00,1899/12/31 00:00:00,06:53:02,-25.115717,31.45315,22.5,0,0,0,0,392,5,1,265,884,SAT 2042.xlsx,Y,SAT2042,2017/04/23 00:00,1
3853,28847,28847,SAT2042,2017/04/23 00:00,1899/12/31 00:00:00,21:52:56,-25.123417,31.455467,23.5,0,0,0,0,401,0,1,888,885,SAT 2042.xlsx,Y,SAT2042,2017/04/23 00:00,0
3854,28848,28848,SAT2042,2017/04/24 00:00,1899/12/31 00:00:00,02:52:32,-25.122183,31.454167,22.5,0,0,0,0,391,0,4,190,886,SAT 2042.xlsx,Y,SAT2042,2017/04/24 00:00,1
3855,28849,28849,SAT2042,2017/04/24 00:00,1899/12/31 00:00:00,12:52:56,-25.122583,31.447617,28.5,0,0,0,0,399,0,1,662,887,SAT 2042.xlsx,Y,SAT2042,2017/04/24 00:00,1
3856,28852,28852,SAT2042,2017/04/25 00:00,1899/12/31 00:00:00,03:52:32,-25.114067,31.44765,23,0,0,0,0,401,0,2,948,890,SAT 2042.xlsx,Y,SAT2042,2017/04/25 00:00,0
3857,28854,28854,SAT2042,2017/04/25 00:00,1899/12/31 00:00:00,23:52:50,-25.11275,31.454417,24.5,0,0,0,0,391,5,1,698,892,SAT 2042.xlsx,Y,SAT2042,2017/04/25 00:00,0
3858,28855,28855,SAT2042,2017/04/26 00:00,1899/12/31 00:00:00,04:52:31,-25.105383,31.445633,23.5,0,0,0,0,413,5,1,1207,893,SAT 2042.xlsx,Y,SAT2042,2017/04/26 00:00,1
3859,28856,28856,SAT2042,2017/04/26 00:00,1899/12/31 00:00:00,09:52:31,-25.105,31.445167,26.5,0,0,0,0,418,0,4,64,894,SAT 2042.xlsx,Y,SAT2042,2017/04/26 00:00,1
3860,28857,28857,SAT2042,2017/04/26 00:00,1899/12/31 00:00:00,14:52:56,-25.10525,31.4457,33.5,0,0,0,0,420,5,3,61,895,SAT 2042.xlsx,Y,SAT2042,2017/04/26 00:00,1
3861,28859,28859,SAT2042,2017/04/27 00:00,1899/12/31 00:00:00,00:52:31,-25.105633,31.44575,19,0,0,0,0,412,0,3,43,897,SAT 2042.xlsx,Y,SAT2042,2017/04/27 00:00,0
3862,28861,28861,SAT2042,2017/04/27 00:00,1899/12/31 00:00:00,20:52:31,-25.097267,31.469917,24.5,0,0,0,0,422,3,1,2608,899,SAT 2042.xlsx,Y,SAT2042,2017/04/27 00:00,0
3863,28862,28862,SAT2042,2017/04/28 00:00,1899/12/31 00:00:00,01:52:56,-25.0982,31.471367,22.5,0,0,0,0,408,0,1,179,900,SAT 2042.xlsx,Y,SAT2042,2017/04/28 00:00,1
3864,28863,28863,SAT2042,2017/04/28 00:00,1899/12/31 00:00:00,11:53:01,-25.113183,31.4832,32.5,0,0,0,0,387,0,2,2051,901,SAT 2042.xlsx,Y,SAT2042,2017/04/28 00:00,0
3865,28864,28864,SAT2042,2017/04/28 00:00,1899/12/31 00:00:00,21:52:55,-25.118,31.483,24.5,0,0,0,0,376,5,3,537,902,SAT 2042.xlsx,Y,SAT2042,2017/04/28 00:00,0
3866,28865,28865,SAT2042,2017/04/29 00:00,1899/12/31 00:00:00,02:52:31,-25.1086,31.477067,21,0,0,0,0,383,0,2,1205,903,SAT 2042.xlsx,Y,SAT2042,2017/04/29 00:00,0
3867,28866,28866,SAT2042,2017/04/29 00:00,1899/12/31 00:00:00,07:53:02,-25.102383,31.47265,20.5,0,0,0,0,403,5,3,823,904,SAT 2042.xlsx,Y,SAT2042,2017/04/29 00:00,1
3868,28867,28867,SAT2042,2017/04/29 00:00,1899/12/31 00:00:00,12:52:56,-25.1027,31.472033,34.5,0,0,0,0,415,5,3,71,905,SAT 2042.xlsx,Y,SAT2042,2017/04/29 00:00,1
3869,28868,28868,SAT2042,2017/04/29 00:00,1899/12/31 00:00:00,17:52:56,-25.10125,31.471183,22.5,0,0,0,0,403,3,1,183,906,SAT 2042.xlsx,Y,SAT2042,2017/04/29 00:00,0
3870,28870,28870,SAT2042,2017/04/29 00:00,1899/12/31 00:00:00,22:52:50,-25.09855,31.46955,25,0,0,0,0,407,0,3,343,908,SAT 2042.xlsx,Y,SAT2042,2017/04/29 00:00,0
3871,28872,28872,SAT2042,2017/04/30 00:00,1899/12/31 00:00:00,18:52:50,-25.10595,31.446633,22,0,0,0,0,420,5,4,2453,910,SAT 2042.xlsx,Y,SAT2042,2017/04/30 00:00,1
3872,28873,28873,SAT2042,2017/04/30 00:00,1899/12/31 00:00:00,23:52:56,-25.094767,31.436733,22,0,0,0,0,413,0,1,1596,911,SAT 2042.xlsx,Y,SAT2042,2017/04/30 00:00,1
3873,28874,28874,SAT2042,2017/05/01 00:00,1899/12/31 00:00:00,04:52:31,-25.091583,31.43795,24.5,0,0,0,0,400,1,3,375,912,SAT 2042.xlsx,Y,SAT2042,2017/05/01 00:00,0
3874,28875,28875,SAT2042,2017/05/01 00:00,1899/12/31 00:00:00,14:52:31,-25.074483,31.45665,26.5,0,0,0,0,368,0,1,2679,913,SAT 2042.xlsx,Y,SAT2042,2017/05/01 00:00,0
3875,28877,28877,SAT2042,2017/05/01 00:00,1899/12/31 00:00:00,19:52:55,-25.073333,31.458217,23,0,0,0,0,333,0,2,203,915,SAT 2042.xlsx,Y,SAT2042,2017/05/01 00:00,0
3876,28879,28879,SAT2042,2017/05/02 00:00,1899/12/31 00:00:00,00:53:02,-25.063633,31.453583,23.5,0,0,0,0,379,0,3,1177,917,SAT 2042.xlsx,Y,SAT2042,2017/05/02 00:00,0
3877,28881,28881,SAT2042,2017/05/03 00:00,1899/12/31 00:00:00,11:52:32,-25.035083,31.463583,33,0,0,0,0,341,5,3,3334,919,SAT 2042.xlsx,Y,SAT2042,2017/05/03 00:00,0
3878,28882,28882,SAT2042,2017/05/03 00:00,1899/12/31 00:00:00,21:52:50,-25.0384,31.468183,21.5,0,0,0,0,349,4,4,593,920,SAT 2042.xlsx,Y,SAT2042,2017/05/03 00:00,1
3879,28883,28883,SAT2042,2017/05/04 00:00,1899/12/31 00:00:00,02:52:58,-25.03805,31.468,21.5,0,0,0,0,361,0,5,43,921,SAT 2042.xlsx,Y,SAT2042,2017/05/04 00:00,1
3880,28885,28885,SAT2042,2017/05/04 00:00,1899/12/31 00:00:00,07:52:50,-25.036633,31.46475,22.5,0,0,0,0,351,4,2,364,923,SAT 2042.xlsx,Y,SAT2042,2017/05/04 00:00,1
3881,28886,28886,SAT2042,2017/05/04 00:00,1899/12/31 00:00:00,22:52:55,-25.04205,31.4563,23.5,0,0,0,0,333,4,4,1044,924,SAT 2042.xlsx,Y,SAT2042,2017/05/04 00:00,0
3882,28887,28887,SAT2042,2017/05/05 00:00,1899/12/31 00:00:00,03:52:31,-25.041967,31.4552,23,0,0,0,0,350,5,4,111,925,SAT 2042.xlsx,Y,SAT2042,2017/05/05 00:00,1
3883,28889,28889,SAT2042,2017/05/05 00:00,1899/12/31 00:00:00,13:53:01,-25.0295,31.442617,33,0,0,0,0,343,1,1,1881,927,SAT 2042.xlsx,Y,SAT2042,2017/05/05 00:00,1
3884,28891,28891,SAT2042,2017/05/06 00:00,1899/12/31 00:00:00,14:52:55,-25.02485,31.443533,35.5,0,0,0,0,352,2,9,526,929,SAT 2042.xlsx,Y,SAT2042,2017/05/06 00:00,1
3885,28893,28893,SAT2042,2017/05/07 00:00,1899/12/31 00:00:00,05:52:50,-25.011633,31.446817,19.5,0,0,0,0,312,5,6,1508,931,SAT 2042.xlsx,Y,SAT2042,2017/05/07 00:00,0
3886,28894,28894,SAT2042,2017/05/07 00:00,1899/12/31 00:00:00,10:52:31,-25.014767,31.441733,30,0,0,0,0,330,1,2,620,932,SAT 2042.xlsx,Y,SAT2042,2017/05/07 00:00,0
3887,28898,28898,SAT2042,2017/05/07 00:00,1899/12/31 00:00:00,20:52:56,-25.030533,31.439233,27.5,0,0,0,0,359,3,1,1773,936,SAT 2042.xlsx,Y,SAT2042,2017/05/07 00:00,0
3888,28899,28899,SAT2042,2017/05/08 00:00,1899/12/31 00:00:00,06:52:31,-25.032417,31.435533,26,0,0,0,0,366,5,1,428,937,SAT 2042.xlsx,Y,SAT2042,2017/05/08 00:00,1
3889,28900,28900,SAT2042,2017/05/08 00:00,1899/12/31 00:00:00,11:52:56,-25.045117,31.429183,33.5,0,0,0,0,368,0,2,1552,938,SAT 2042.xlsx,Y,SAT2042,2017/05/08 00:00,1
3890,28903,28903,SAT2042,2017/05/10 00:00,1899/12/31 00:00:00,03:52:55,-25.036483,31.448067,22.5,0,0,0,0,364,5,1,2133,941,SAT 2042.xlsx,Y,SAT2042,2017/05/10 00:00,1
3891,28904,28904,SAT2042,2017/05/10 00:00,1899/12/31 00:00:00,08:53:02,-25.031333,31.445217,26,0,0,0,0,366,0,3,641,942,SAT 2042.xlsx,Y,SAT2042,2017/05/10 00:00,1
3892,28905,28905,SAT2042,2017/05/10 00:00,1899/12/31 00:00:00,23:52:50,-25.015233,31.449317,24.5,0,0,0,0,333,1,5,1839,943,SAT 2042.xlsx,Y,SAT2042,2017/05/10 00:00,0
3893,28906,28906,SAT2042,2017/05/11 00:00,1899/12/31 00:00:00,04:52:49,-25.0107,31.448967,23,0,0,0,0,331,4,1,506,944,SAT 2042.xlsx,Y,SAT2042,2017/05/11 00:00,1
3894,28908,28908,SAT2042,2017/05/11 00:00,1899/12/31 00:00:00,09:53:02,-25.00075,31.46015,34.5,0,0,0,0,322,1,2,1581,946,SAT 2042.xlsx,Y,SAT2042,2017/05/11 00:00,0
3895,28909,28909,SAT2042,2017/05/11 00:00,1899/12/31 00:00:00,19:52:56,-24.995883,31.459883,23,0,0,0,0,306,4,1,542,947,SAT 2042.xlsx,Y,SAT2042,2017/05/11 00:00,1
3896,28910,28910,SAT2042,2017/05/12 00:00,1899/12/31 00:00:00,00:52:53,-25.005,31.462317,21,0,0,0,0,305,2,8,1044,948,SAT 2042.xlsx,Y,SAT2042,2017/05/12 00:00,0
3897,28913,28913,SAT2042,2017/05/12 00:00,1899/12/31 00:00:00,05:53:01,-25.00645,31.462433,19.5,0,0,0,0,315,0,1,162,951,SAT 2042.xlsx,Y,SAT2042,2017/05/12 00:00,1
3898,28916,28916,SAT2042,2017/05/13 00:00,1899/12/31 00:00:00,06:52:55,-24.99625,31.455833,22,0,0,0,0,309,4,2,1316,954,SAT 2042.xlsx,Y,SAT2042,2017/05/13 00:00,1
3899,28917,28917,SAT2042,2017/05/13 00:00,1899/12/31 00:00:00,21:52:56,-25.007333,31.461867,20,0,0,0,0,313,1,1,1376,955,SAT 2042.xlsx,Y,SAT2042,2017/05/13 00:00,0
3900,28919,28919,SAT2042,2017/05/14 00:00,1899/12/31 00:00:00,07:52:55,-25.0057,31.461217,19,0,0,0,0,331,3,1,193,957,SAT 2042.xlsx,Y,SAT2042,2017/05/14 00:00,1
3901,28920,28920,SAT2042,2017/05/14 00:00,1899/12/31 00:00:00,12:53:03,-25.002917,31.4612,32,0,0,0,0,319,0,4,310,958,SAT 2042.xlsx,Y,SAT2042,2017/05/14 00:00,1
3902,28923,28923,SAT2042,2017/05/14 00:00,1899/12/31 00:00:00,22:53:02,-25.007117,31.446617,21.5,0,0,0,0,315,2,1,1544,961,SAT 2042.xlsx,Y,SAT2042,2017/05/14 00:00,0
3903,28925,28925,SAT2042,2017/05/15 00:00,1899/12/31 00:00:00,18:52:40,-25.00465,31.463617,25,0,0,0,0,325,5,3,1737,963,SAT 2042.xlsx,Y,SAT2042,2017/05/15 00:00,1
3904,28928,28928,SAT2042,2017/05/17 00:00,1899/12/31 00:00:00,00:52:31,-25.003133,31.446283,21.5,0,0,0,0,328,5,1,1757,966,SAT 2042.xlsx,Y,SAT2042,2017/05/17 00:00,1
3905,28930,28930,SAT2042,2017/05/17 00:00,1899/12/31 00:00:00,10:53:01,-25.000233,31.446517,30,0,0,0,0,311,0,1,324,968,SAT 2042.xlsx,Y,SAT2042,2017/05/17 00:00,1
3906,28932,28932,SAT2042,2017/05/18 00:00,1899/12/31 00:00:00,01:52:57,-25.011733,31.44905,19.5,0,0,0,0,314,3,5,1305,970,SAT 2042.xlsx,Y,SAT2042,2017/05/18 00:00,1
3907,28933,28933,SAT2042,2017/05/18 00:00,1899/12/31 00:00:00,06:52:55,-25.01335,31.449433,19,0,0,0,0,335,5,1,184,971,SAT 2042.xlsx,Y,SAT2042,2017/05/18 00:00,1
3908,28934,28934,SAT2042,2017/05/18 00:00,1899/12/31 00:00:00,16:52:56,-25.013483,31.448767,31,0,0,0,0,334,0,1,69,972,SAT 2042.xlsx,Y,SAT2042,2017/05/18 00:00,1
3909,28935,28935,SAT2042,2017/05/19 00:00,1899/12/31 00:00:00,12:53:01,-25.001283,31.453133,31.5,0,0,0,0,322,0,1,1428,973,SAT 2042.xlsx,Y,SAT2042,2017/05/19 00:00,0
3910,28937,28937,SAT2042,2017/05/20 00:00,1899/12/31 00:00:00,08:52:33,-25.015717,31.450033,19,0,0,0,0,316,4,2,1637,975,SAT 2042.xlsx,Y,SAT2042,2017/05/20 00:00,1
3911,28940,28940,SAT2042,2017/05/20 00:00,1899/12/31 00:00:00,13:53:02,-25.017583,31.449683,34.5,0,0,0,0,328,0,4,211,978,SAT 2042.xlsx,Y,SAT2042,2017/05/20 00:00,1
3912,28943,28943,SAT2042,2017/05/21 00:00,1899/12/31 00:00:00,14:52:56,-25.0254,31.439867,29,0,0,0,0,350,5,1,1318,981,SAT 2042.xlsx,Y,SAT2042,2017/05/21 00:00,1
3913,28944,28944,SAT2042,2017/05/21 00:00,1899/12/31 00:00:00,19:52:56,-25.022067,31.438983,24,0,0,0,0,341,0,2,382,982,SAT 2042.xlsx,Y,SAT2042,2017/05/21 00:00,1
3914,28945,28945,SAT2042,2017/05/22 00:00,1899/12/31 00:00:00,00:52:31,-25.022517,31.438317,21,0,0,0,0,339,4,1,84,983,SAT 2042.xlsx,Y,SAT2042,2017/05/22 00:00,0
3915,28946,28946,SAT2042,2017/05/22 00:00,1899/12/31 00:00:00,05:52:50,-25.022533,31.435283,16.5,0,0,0,0,358,5,4,306,984,SAT 2042.xlsx,Y,SAT2042,2017/05/22 00:00,0
3916,28947,28947,SAT2042,2017/05/22 00:00,1899/12/31 00:00:00,10:52:31,-25.025783,31.440983,38,0,0,0,0,358,3,2,679,985,SAT 2042.xlsx,Y,SAT2042,2017/05/22 00:00,1
3917,28948,28948,SAT2042,2017/05/22 00:00,1899/12/31 00:00:00,20:52:59,-25.015967,31.440717,22,0,0,0,0,313,4,12,1093,986,SAT 2042.xlsx,Y,SAT2042,2017/05/22 00:00,1
3918,28949,28949,SAT2042,2017/05/23 00:00,1899/12/31 00:00:00,01:52:31,-25.013067,31.44435,19,0,0,0,0,334,3,3,488,987,SAT 2042.xlsx,Y,SAT2042,2017/05/23 00:00,0
3919,28950,28950,SAT2042,2017/05/23 00:00,1899/12/31 00:00:00,06:52:50,-25.0129,31.441683,14,0,0,0,0,327,5,4,270,988,SAT 2042.xlsx,Y,SAT2042,2017/05/23 00:00,0
3920,28951,28951,SAT2042,2017/05/23 00:00,1899/12/31 00:00:00,11:52:31,-25.017667,31.440267,35.5,0,0,0,0,349,4,1,550,989,SAT 2042.xlsx,Y,SAT2042,2017/05/23 00:00,1
3921,28952,28952,SAT2042,2017/05/23 00:00,1899/12/31 00:00:00,21:52:31,-25.017433,31.4461,19.5,0,0,0,0,342,5,3,589,990,SAT 2042.xlsx,Y,SAT2042,2017/05/23 00:00,0
3922,28954,28954,SAT2042,2017/05/24 00:00,1899/12/31 00:00:00,12:52:57,-25.024783,31.4408,32.5,0,0,0,0,348,5,8,977,992,SAT 2042.xlsx,Y,SAT2042,2017/05/24 00:00,0
3923,28955,28955,SAT2042,2017/05/24 00:00,1899/12/31 00:00:00,22:52:49,-25.022667,31.437017,21.5,0,0,0,0,350,0,2,449,993,SAT 2042.xlsx,Y,SAT2042,2017/05/24 00:00,0
3924,28956,28956,SAT2042,2017/05/25 00:00,1899/12/31 00:00:00,08:52:56,-25.02205,31.444167,26,0,0,0,0,330,0,6,724,994,SAT 2042.xlsx,Y,SAT2042,2017/05/25 00:00,0
3925,28957,28957,SAT2042,2017/05/25 00:00,1899/12/31 00:00:00,13:53:02,-25.022033,31.445917,31,0,0,0,0,344,0,1,177,995,SAT 2042.xlsx,Y,SAT2042,2017/05/25 00:00,1
3926,28959,28959,SAT2042,2017/05/25 00:00,1899/12/31 00:00:00,18:52:56,-25.018367,31.445067,23.5,0,0,0,0,348,1,1,417,997,SAT 2042.xlsx,Y,SAT2042,2017/05/25 00:00,1
3927,28960,28960,SAT2042,2017/05/25 00:00,1899/12/31 00:00:00,23:52:31,-25.018983,31.44835,21,0,0,0,0,338,0,2,338,998,SAT 2042.xlsx,Y,SAT2042,2017/05/25 00:00,0
3928,28961,28961,SAT2042,2017/05/26 00:00,1899/12/31 00:00:00,04:52:31,-25.019217,31.448217,20,0,0,0,0,337,0,1,29,999,SAT 2042.xlsx,Y,SAT2042,2017/05/26 00:00,0
3929,28962,28962,SAT2042,2017/05/26 00:00,1899/12/31 00:00:00,19:52:50,-25.0077,31.447117,21,0,0,0,0,311,2,7,1287,1000,SAT 2042.xlsx,Y,SAT2042,2017/05/26 00:00,0
3930,28963,28963,SAT2042,2017/05/27 00:00,1899/12/31 00:00:00,10:52:56,-25.003383,31.45215,29.5,0,0,0,0,318,0,3,699,1001,SAT 2042.xlsx,Y,SAT2042,2017/05/27 00:00,1
3931,28964,28964,SAT2042,2017/05/27 00:00,1899/12/31 00:00:00,20:53:01,-25.013433,31.449717,23.5,0,0,0,0,331,1,4,1145,1002,SAT 2042.xlsx,Y,SAT2042,2017/05/27 00:00,1
3932,28965,28965,SAT2042,2017/05/28 00:00,1899/12/31 00:00:00,21:52:56,-25.0164,31.443733,22.5,0,0,0,0,345,5,1,688,1003,SAT 2042.xlsx,Y,SAT2042,2017/05/28 00:00,0
3933,28966,28966,SAT2042,2017/05/29 00:00,1899/12/31 00:00:00,02:53:03,-25.015567,31.443433,22,0,0,0,0,331,0,4,98,1004,SAT 2042.xlsx,Y,SAT2042,2017/05/29 00:00,1
3934,28967,28967,SAT2042,2017/05/29 00:00,1899/12/31 00:00:00,07:52:31,-25.013183,31.442633,21.5,0,0,0,0,324,5,5,277,1005,SAT 2042.xlsx,Y,SAT2042,2017/05/29 00:00,1
3935,28969,28969,SAT2042,2017/05/29 00:00,1899/12/31 00:00:00,12:52:56,-25.0177,31.440367,30.5,0,0,0,0,331,0,1,552,1007,SAT 2042.xlsx,Y,SAT2042,2017/05/29 00:00,1
3936,28972,28972,SAT2042,2017/05/30 00:00,1899/12/31 00:00:00,03:52:31,-25.017467,31.448,20,0,0,0,0,335,5,2,770,1010,SAT 2042.xlsx,Y,SAT2042,2017/05/30 00:00,1
